workclass,education,marital-status,occupation,relationship,sex,native-country,class,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
 Private, Some-college, Never-married, Handlers-cleaners, Own-child, Male, United-States,0,1.3459180636623407,-0.6108452195007111,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Machine-op-inspct, Own-child, Male, ?,0,-1.286269667348406,-0.9759494342250914,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Adm-clerical, Own-child, Male, United-States,0,-1.5056186449326348,-1.0598067864965242,-0.03764888433594593,-0.14600928018106676,3.795787590489063,-2.0630194706786242
 Local-gov, HS-grad, Divorced, Protective-serv, Unmarried, Male, United-States,0,-0.4088737570114904,0.9876497421061615,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, Female, United-States,0,1.053452760216702,-0.8512426633130075,1.5162550893639792,0.13820370552093136,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Divorced, Adm-clerical, Unmarried, Female, United-States,0,0.24917317574119624,0.6204443180993534,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Female, United-States,0,1.3459180636623407,-0.01595466784029423,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Male, United-States,0,-1.066920689764177,3.8172814260925585,-0.4261248777609272,-0.06835403017785292,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Female, United-States,0,0.10294052401837697,-0.24322910458870126,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,2.3839969317069656
 Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,1.9308486705536176,-0.036708884979909644,2.293207076213942,12.927134398390281,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Adm-clerical, Not-in-family, Female, Germany,0,-0.8475717121799482,1.1713049843416263,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Private, 5th-6th, Widowed, Machine-op-inspct, Unmarried, Female, Mexico,0,0.5416384791868347,2.127823204459134,-2.756980838310815,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Male, United-States,1,-0.043292127704442275,-1.3342056168790142,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Assoc-voc, Never-married, Craft-repair, Other-relative, Male, United-States,0,-0.8475717121799482,-0.09666020618808542,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,1,1.1265690860781117,0.6879026870165664,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.6147548050482443,1.5467815321601723,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Tech-support, Own-child, Female, United-States,0,-0.1164084535658519,0.875741245914319,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,0.02982419815696735,-0.24423195447349627,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Private, Assoc-voc, Never-married, Transport-moving, Own-child, Male, United-States,0,-0.3357574311500808,-0.6110839932828052,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Female, United-States,0,0.02982419815696735,-0.662716435922824,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.1200613086743016
 Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, Female, United-States,0,-0.5551064087343096,-0.2384249760929688,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Male, United-States,0,0.02982419815696735,-0.6245508345929099,1.127779095938998,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Private, HS-grad, Separated, Sales, Unmarried, Female, United-States,0,1.3459180636623407,1.705088549688532,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 10th, Separated, Machine-op-inspct, Not-in-family, Female, United-States,0,-0.18952477942726154,-1.0790901571384401,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, 12th, Never-married, ?, Not-in-family, Male, United-States,0,1.638383367107979,-1.196566857928716,-0.8146008711859085,-0.14600928018106676,-0.21694686573519104,0.9286097454716816
 Private, HS-grad, Never-married, Craft-repair, Other-relative, Male, United-States,0,-0.6282227345957193,-0.9032666949556606,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Tech-support, Own-child, Female, United-States,0,-0.26264110528867113,-0.253162093923814,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.6884871281230784
 Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Male, United-States,0,-0.26264110528867113,0.005687787768711077,-0.03764888433594593,-0.14600928018106676,4.141453854508381,-0.04164837868517439
 Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, Female, United-States,0,0.24917317574119624,-0.5505309621437523,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,-0.4819900828729,0.1801263620153452,1.127779095938998,1.8181194673749679,-0.21694686573519104,0.36262583971351564
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-1.2131533414869964,1.6122342013077953,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,-0.3357574311500808,-1.492063739697037,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Female, United-States,1,-0.1164084535658519,-1.294884350443765,1.9047310827889605,-0.14600928018106676,-0.21694686573519104,1.1711742765108957
 Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-0.4819900828729,-0.3233806877620342,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Private, 7th-8th, Married-civ-spouse, Tech-support, Husband, Male, Mexico,0,-0.26264110528867113,0.06406320201506609,-2.368504844885834,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Male, United-States,1,1.4190343895237503,-0.3233806877620342,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Male, United-States,0,-1.066920689764177,1.7923842444221192,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,1.9797227133082755
 Self-emp-not-inc, HS-grad, Separated, Craft-repair, Own-child, Male, United-States,0,0.10294052401837697,0.846973780647627,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Other-service, Own-child, Female, United-States,0,-0.4819900828729,-0.16898000930873336,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 State-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,1.857732344692208,-0.7082840244976538,-1.9800288514608524,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Male, Vietnam,0,0.32228950160260583,0.25611373042895785,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Female, United-States,0,0.02982419815696735,-0.8502780172333475,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 ?, Masters, Married-civ-spouse, ?, Wife, Female, United-States,1,-0.043292127704442275,-1.1320406310556181,1.5162550893639792,1.8181194673749679,-0.21694686573519104,-3.1141324385152185
 ?, Some-college, Widowed, ?, Unmarried, Female, United-States,0,1.5652670412465695,-0.3135718607936104,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,1.0903194328311576
 Private, Assoc-acdm, Never-married, Sales, Own-child, Female, United-States,0,-1.2131533414869964,-1.1207036518817923,0.7393031025140167,-0.14600928018106676,-0.21694686573519104,-1.2544710338812444
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,1.272801737800931,-0.863315065735683,1.9047310827889605,12.927134398390281,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Adm-clerical, Own-child, Female, United-States,0,-0.9938043639027674,-0.12675525368322035,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Male, United-States,0,-0.4088737570114904,-0.5282199399448837,-0.4261248777609272,0.19847150055709564,-0.21694686573519104,-1.9821646269988864
 Private, HS-grad, Separated, Adm-clerical, Unmarried, Female, United-States,0,-1.2131533414869964,0.27272283471142045,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Tech-support, Not-in-family, Female, United-States,0,-0.9206880380413578,-1.527698338936754,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Male, United-States,0,0.24917317574119624,1.543228578282613,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-2.0630194706786242
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,-0.043292127704442275,0.007779446099855015,1.127779095938998,-0.14600928018106676,4.509663570528958,-0.04164837868517439
 Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.02982419815696735,-0.7704607173549461,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,1,1.272801737800931,2.046420446667628,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, 10th, Divorced, Sales, Not-in-family, Female, United-States,0,1.7114996929693886,1.6353475034145,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Female, United-States,0,0.24917317574119624,-0.43424813026394665,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, 12th, Divorced, Other-service, Unmarried, Female, United-States,0,-0.7744553863185385,-1.4877849135219117,-0.8146008711859085,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Private, HS-grad, Divorced, Sales, Not-in-family, Female, United-States,0,-0.7013390604571289,-0.8075566121410789,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.5267774407636024
 Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, Female, United-States,1,1.857732344692208,0.01355777162653119,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, 1st-4th, Never-married, Transport-moving, Other-relative, Male, El-Salvador,0,-0.5551064087343096,0.8157803737548595,-3.1454568317357965,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Male, United-States,0,-0.1164084535658519,-0.9757775171019837,0.7393031025140167,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Female, United-States,1,-0.7744553863185385,0.021771589730566743,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-spouse-absent, Transport-moving, Unmarried, Male, United-States,0,0.9072201084938829,0.5884772841526011,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,0.10294052401837697,-0.07204740472983005,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.9286097454716816
 Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.3954058274640155,-0.689354039053237,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,0.24917317574119624,1.7885447620060468,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,0.3954058274640155,0.03412096974047136,1.127779095938998,-0.14600928018106676,4.4119752785234985,-0.04164837868517439
 Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Male, United-States,0,-0.26264110528867113,-0.7028972879736118,-0.4261248777609272,0.7033613583220988,-0.21694686573519104,1.9797227133082755
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, Germany,0,0.5416384791868347,0.7286279432905287,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Adm-clerical, Unmarried, Female, United-States,0,0.7609874567710636,-0.6054107282202503,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.2033580660446504
 Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Male, United-States,1,0.6147548050482443,0.08991762714021055,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Tech-support, Not-in-family, Female, United-States,0,0.10294052401837697,-1.479571095417876,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Male, United-States,0,0.46852215332542513,-0.7107099661237294,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Male, United-States,1,-0.7744553863185385,0.7454185156473828,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 State-gov, Bachelors, Never-married, Prof-specialty, Own-child, Male, United-States,0,-1.2131533414869964,-0.07366151549678587,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Private, Some-college, Never-married, Sales, Own-child, Female, United-States,0,-1.3593859932098156,-0.678303588417924,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-2.4672936890773145
 Private, 1st-4th, Widowed, Prof-specialty, Unmarried, Female, Mexico,0,0.32228950160260583,-0.029975464324857246,-3.1454568317357965,-0.14600928018106676,-0.21694686573519104,-1.5778904086001964
 Private, HS-grad, Never-married, Craft-repair, Own-child, Male, United-States,0,-0.5551064087343096,-0.006690245095044826,-0.4261248777609272,0.39012570342698033,-0.21694686573519104,-0.04164837868517439
 Federal-gov, 10th, Married-civ-spouse, Other-service, Wife, Female, United-States,0,-0.7744553863185385,-1.572616462824288,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Adm-clerical, Own-child, Female, United-States,0,-1.3593859932098156,-0.7729248627861568,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,0,-0.7744553863185385,1.013618778646711,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, Masters, Never-married, Prof-specialty, Not-in-family, Female, United-States,0,-0.9206880380413578,-1.15382635093388,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Masters, Separated, Prof-specialty, Not-in-family, Male, United-States,1,1.3459180636623407,-0.5358511500206097,1.5162550893639792,1.2292991878893196,-0.21694686573519104,-0.6884871281230784
 Private, HS-grad, Never-married, Transport-moving, Own-child, Male, United-States,0,-0.9206880380413578,-1.4822931165337483,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,2.1501976481378464,2.9087853890298074,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Private, HS-grad, Never-married, Adm-clerical, Own-child, Male, ?,0,-0.9206880380413578,-0.9410693601367917,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.32228950160260583,-0.3424061827192887,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, Some-college, Married-civ-spouse, Sales, Husband, Male, United-States,0,2.077081322276437,0.0860303899677193,-0.03764888433594593,-0.14600928018106676,4.401955966522939,2.3839969317069656
 Private, 10th, Never-married, Machine-op-inspct, Own-child, Male, United-States,0,-0.7744553863185385,0.25849191729861465,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, Some-college, Married-civ-spouse, Sales, Husband, Male, United-States,1,0.1760568498797866,-1.345790920786218,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,0,-1.286269667348406,-0.3368284271695715,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Private, HS-grad, Divorced, Transport-moving, Unmarried, Female, United-States,0,-0.7744553863185385,-0.0846164566192612,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,0,-0.7744553863185385,-1.42710772001617,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Private, Some-college, Married-civ-spouse, Sales, Husband, Male, United-States,0,1.4190343895237503,-0.9841441504265594,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.6051903707527296
 Private, HS-grad, Never-married, Transport-moving, Not-in-family, Male, United-States,0,0.5416384791868347,0.6261462360157596,-0.4261248777609272,-0.14600928018106676,3.765729654487383,0.6051903707527296
 Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, Male, United-States,0,-1.286269667348406,0.02062547557651527,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.2544710338812444
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, China,1,1.1996854119395213,-0.5106843933878962,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 10th, Never-married, Sales, Own-child, Female, United-States,0,-1.5787349707940443,-0.6253340125981784,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 ?, Masters, Married-civ-spouse, ?, Husband, Male, United-States,1,2.369546625722075,-0.2653395568106109,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-2.6290033764367906
 Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, Mexico,0,0.3954058274640155,-0.6101575510082802,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,-0.043292127704442275,0.21067030422081695,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.2817709960337776
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,0.1760568498797866,0.6148952154034876,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Female, United-States,0,0.3954058274640155,0.06434017960229518,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 State-gov, Doctorate, Never-married, Prof-specialty, Not-in-family, Female, United-States,0,0.10294052401837697,-0.9251001695903411,2.293207076213942,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 10th, Married-spouse-absent, Other-service, Other-relative, Male, United-States,0,-1.5787349707940443,1.6823381837306104,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Prof-specialty, Not-in-family, Female, United-States,0,-1.3593859932098156,-1.4083114478897256,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Sales, Own-child, Male, United-States,0,-1.3593859932098156,3.029289741377036,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 10th, Divorced, Tech-support, Unmarried, Female, United-States,0,0.6147548050482443,-0.35321785957250756,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.2033580660446504
 Private, HS-grad, Separated, Sales, Not-in-family, Female, United-States,0,0.5416384791868347,-0.40008437752192905,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, HS-grad, Married-civ-spouse, ?, Husband, Male, United-States,0,1.053452760216702,-0.07155075526307442,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Sales, Wife, Female, United-States,0,-1.1400370156255866,0.376513022312065,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.5243355270729916
 Private, HS-grad, Separated, Transport-moving, Own-child, Female, United-States,0,-0.7744553863185385,-0.7152371170322327,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.9013097833191483
 Private, Some-college, Never-married, Exec-managerial, Other-relative, Female, United-States,0,-0.6282227345957193,-0.07255360514786945,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Female, United-States,0,-1.1400370156255866,-0.5307413910837969,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Other-service, Not-in-family, Male, United-States,0,-0.4088737570114904,2.0510049032838342,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.6884871281230784
 Private, Some-college, Never-married, Sales, Own-child, Female, United-States,0,-1.5056186449326348,0.4736557478192111,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.2544710338812444
 Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, Male, Mexico,0,-0.5551064087343096,0.38994165981703477,-3.1454568317357965,-0.14600928018106676,4.897911910550656,-0.04164837868517439
 Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Female, United-States,1,0.46852215332542513,0.07426361798612419,0.35082710908903536,-0.14600928018106676,3.7006041264837433,-0.04164837868517439
 Private, Masters, Divorced, Prof-specialty, Not-in-family, Male, United-States,0,1.3459180636623407,0.15288704895405522,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Female, United-States,0,-1.1400370156255866,-1.3577964665499072,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-1.2544710338812444
 Self-emp-inc, HS-grad, Widowed, Sales, Not-in-family, Female, ?,0,3.1007098843361716,-0.8057705842510153,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Not-in-family, Male, United-States,1,0.24917317574119624,1.4881864460342908,2.293207076213942,-0.14600928018106676,-0.21694686573519104,4.728787398419367
 Self-emp-not-inc, 10th, Married-spouse-absent, Adm-clerical, Unmarried, Female, United-States,0,-1.4325023190712252,-1.5091312896411202,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.9803364343552925,-0.6794019478155566,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,1.1711742765108957
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,1,0.687871130909654,0.14104386936219,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Female, United-States,1,-0.7013390604571289,-0.03902021519058012,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,0.02982419815696735,-0.035429057507885504,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,0,-0.7744553863185385,-0.26816663839060456,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-1.1400370156255866,0.21001128858223736,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Other-service, Not-in-family, Male, United-States,0,-0.9938043639027674,-1.374835363640139,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,-0.4088737570114904,-1.2713221536267234,-0.4261248777609272,0.3648942838131415,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Male, United-States,1,0.8341037826324732,-1.324052955664375,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,0.32228950160260583,-0.19806265596778946,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.2817709960337776
 Private, Some-college, Separated, Adm-clerical, Not-in-family, Female, United-States,0,1.9308486705536176,-0.4322233285917891,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.2033580660446504
 Private, 11th, Divorced, Handlers-cleaners, Not-in-family, Male, United-States,0,0.6147548050482443,1.483726151784774,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,-0.043292127704442275,-0.7764491638098651,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Prof-specialty, Not-in-family, Male, United-States,0,-0.8475717121799482,0.2711660296521672,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Separated, Prof-specialty, Other-relative, Female, United-States,1,0.6147548050482443,-0.27336235588897123,-0.4261248777609272,1.6952306879086025,-0.21694686573519104,-0.2033580660446504
 Federal-gov, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Male, United-States,1,1.857732344692208,-0.9739246325529338,0.7393031025140167,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-spouse-absent, Priv-house-serv, Not-in-family, Female, United-States,0,1.1996854119395213,-0.8403641298008022,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.3650677534041264
 Private, HS-grad, Married-spouse-absent, Other-service, Unmarried, Female, Haiti,0,-0.1164084535658519,0.44184152909299895,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, Masters, Never-married, Prof-specialty, Own-child, Male, United-States,0,-0.18952477942726154,-0.1553985565832234,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Handlers-cleaners, Own-child, Male, United-States,0,-1.286269667348406,-0.7603462599454419,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-2.0630194706786242
